"SERIAL_CRASH","MONTH","HOUR","HARM_EV","HARM_EVNAME","TYPE_OF_COLLIOSION","NUM_OF_PEOPLE","MOD_YEAR","VPICMAKENAME","VPICMODELNAME","TRAV_SP","DEFORMEDNAME","DEATHS","DR_DRINK","IS_DRIVER_PRESENT","L_TYPENAME","L_STATUSNAME","SPEEDRELNAME","VSPD_LIM","VSURCONDNAME","P_CRASH1NAME","P_CRASH2NAME","P_CRASH3NAME","PCRASH4NAME","PCRASH5NAME","BODY_STYLE","BLIND_SPOT_DETECTION","ARS","FRNT_COLLISION_WARNING","LANE_DEPARTURE_WARNING","CRASH_IMMINENT_BRAKE","DYNAMIC_BRAKE_SUPPORT","NHTSA_ESC","SAFETY_COUNT","notification_count"
482783,9,12,9,"Pedalcyclist","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2018,"NISSAN","ALTIMA",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",45,"Dry","Going Straight","Pedalcyclist or other non-motorist in road","Steering left","Precrash stability unknown","Stayed in original travel lane","4 DR",0,1,1,0,1,1,0,4,1
482788,9,18,12,"Motor Vehicle In-Transport","Angle",3,2021,"CHRYSLER","PACIFICA",998,"Damage Reported, Extent Unknown",2,0,1,"Full Driver License","Valid","No",65,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","VAN",1,1,1,1,1,1,0,6,3
482788,9,18,12,"Motor Vehicle In-Transport","Angle",1,2017,"TOYOTA","TACOMA",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",65,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","PU/CC",0,1,0,0,0,0,0,1,0
482798,9,16,12,"Motor Vehicle In-Transport","Front-to-Rear",1,2013,"CHEVROLET","AVALANCHE",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",70,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,0,0,0,0,1,3,0
482802,9,11,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2018,"DODGE","JOURNEY",998,"Minor Damage",0,0,1,"Full Driver License","Valid","No",40,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Precrash stability unknown","Stayed in original travel lane","SUV",0,0,0,0,0,0,0,0,0
482803,9,6,12,"Motor Vehicle In-Transport","Angle",1,2015,"CHEVROLET","TRAVERSE",998,"Minor Damage",0,0,1,"Full Driver License","Valid","No",40,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,1,0,0,0,0,2,1
482813,9,20,12,"Motor Vehicle In-Transport","Front-to-Front",1,2023,"FORD","BRONCO",998,"Functional Damage",0,0,1,"Full Driver License","Valid","No",50,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Precrash stability unknown","Stayed in original travel lane","2DR",1,1,1,1,1,1,0,6,3
482814,10,7,12,"Motor Vehicle In-Transport","Angle",1,2017,"HYUNDAI","SANTA FE SPORT",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,0,0,2,2,0,1,0
482815,9,22,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2020,"JEEP","COMPASS",998,"Minor Damage",0,0,1,"Full Driver License","Valid","No",30,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,1,0,2,2,0,1,1
482817,9,10,12,"Motor Vehicle In-Transport","Sideswipe - Opposite Direction",2,2018,"FORD","ESCAPE",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",70,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,0,0,0,0,0,0,1,0
482818,9,7,38,"Fence","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,2022,"GMC","TERRAIN",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",75,"Dry","Merging","Off the edge of the road on the right side","Unknown/Not Reported","Tracking","Departed roadway","SUV",0,1,1,1,1,1,0,6,2
482828,9,8,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2023,"TOYOTA","TUNDRA",998,"Minor Damage",0,0,1,"Learner's Permit","Valid","No",30,"Dry","Going Straight","Off the edge of the road on the right side","Unknown/Not Reported","Tracking","Departed roadway","PU/EC",1,2,1,1,1,1,0,4,3
482830,9,2,9,"Pedalcyclist","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2016,"VOLKSWAGEN","JETTA",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",50,"Dry","Going Straight","Pedalcyclist or other non-motorist in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",0,1,0,0,2,0,0,1,0
482831,9,4,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2016,"CHRYSLER","TOWN AND COUNTRY",998,"Minor Damage",0,0,1,"Learner's Permit","Valid","No",60,"Dry","Going Straight","Pedestrian in road","Steering left","Precrash stability unknown","Stayed on roadway, but left original travel lane","VAN",1,0,0,0,0,0,0,0,1
482831,9,4,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2020,"FORD","ESCAPE",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",60,"Dry","Going Straight","Pedestrian in road","Steering right","Precrash stability unknown","Stayed on roadway, but left original travel lane","SUV",1,0,1,1,1,1,0,6,3
482834,10,21,12,"Motor Vehicle In-Transport","Front-to-Rear",1,2019,"RAM","1500",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",70,"Dry","Going Straight","Traveling in same direction while decelerating","No Avoidance Maneuver","Tracking","Stayed in original travel lane","PU/EC",0,1,0,1,2,2,0,1,1
482836,9,18,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2016,"CHRYSLER","300",998,"Minor Damage",0,0,1,"Full Driver License","Valid","No",30,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",1,0,1,0,2,2,0,0,2
482837,10,13,42,"Tree (Standing Only)","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,2017,"NISSAN","TITAN",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",65,"Dry","Negotiating a Curve","Off the edge of the road on the right side","Unknown/Not Reported","Tracking","Departed roadway","PU/CC",0,0,0,0,0,0,0,0,0
482839,9,22,59,"Traffic Sign Support","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2014,"TOYOTA","TACOMA",998,"Minor Damage",0,0,1,"Full Driver License","Valid","No",60,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","PU/EC",0,0,0,0,0,0,1,1,0
482839,9,22,59,"Traffic Sign Support","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2016,"JEEP","PATRIOT",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",60,"Dry","Going Straight","From opposite direction  over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,0,0,0,0,0,0,0,0
482841,9,3,12,"Motor Vehicle In-Transport","Front-to-Front",1,2020,"JEEP","WRANGLER",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",70,"Dry","Going Straight","Traveling in opposite direction","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,0,0,0,2,2,0,0,0
482841,9,3,12,"Motor Vehicle In-Transport","Front-to-Front",1,2023,"HYUNDAI","SANTA CRUZ",998,"Disabling Damage",1,0,1,"Full Driver License","Valid","No",70,"Dry","Going Straight","Traveling in opposite direction","Unknown/Not Reported","Tracking","Stayed in original travel lane","PU/CC",1,2,1,1,1,1,0,5,3
482844,9,11,12,"Motor Vehicle In-Transport","Angle",1,2013,"CHEVROLET","TAHOE",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",75,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,0,0,0,0,1,3,0
482849,9,19,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2018,"RAM","1500",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","Pedestrian in road","No Avoidance Maneuver","Tracking","Stayed in original travel lane","PU/RC",0,0,0,0,0,0,0,0,0
482852,9,9,52,"Guardrail End","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2017,"NISSAN","ALTIMA",998,"Damage Reported, Extent Unknown",1,0,1,"Intermediate Driver License","Valid","No",75,"Dry","Going Straight","Off the edge of the road on the right side","Unknown/Not Reported","Tracking","Departed roadway","4 DR",0,0,1,0,2,2,0,0,1
482858,10,8,52,"Guardrail End","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2019,"NISSAN","SENTRA",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","Off the edge of the road on the left side","Unknown/Not Reported","Tracking","Departed roadway","4 DR",1,1,0,0,2,2,0,1,1
482859,10,11,42,"Tree (Standing Only)","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2013,"HYUNDAI","AZERA",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",45,"Dry","Going Straight","Off the edge of the road on the left side","Unknown/Not Reported","Tracking","Departed roadway","4 DR",0,1,0,0,0,0,1,2,0
482861,9,16,12,"Motor Vehicle In-Transport","Angle",2,2020,"HYUNDAI","TUCSON",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",75,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,2,1,1,1,1,0,4,2
482862,9,13,12,"Motor Vehicle In-Transport","Angle",3,2014,"TOYOTA","COROLLA",998,"Damage Reported, Extent Unknown",3,0,1,"Full Driver License","Valid","No",75,"Dry","Going Straight","Off the edge of the road on the right side","Steering left","Skidding Laterally, Rotation Direction Unknown","Returned to roadway","4 DR",0,0,0,0,0,0,1,1,0
482863,9,21,12,"Motor Vehicle In-Transport","Angle",3,2019,"RAM","2500",998,"Minor Damage",0,0,1,"Full Driver License","Valid","No",40,"Dry","Turning Left","Turning Left","No Avoidance Maneuver","Tracking","Stayed in original travel lane","PU/CC",1,0,0,0,2,2,0,0,1
482864,9,20,59,"Traffic Sign Support","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2018,"MAZDA","CX-5",998,"Minor Damage",0,0,1,"Full Driver License","Valid","No",55,"Dry","Negotiating a Curve","Traveling in opposite direction","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,1,1,1,1,2,0,5,3
482870,10,9,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2022,"HYUNDAI","SONATA",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",40,"Dry","Turning Left","Pedestrian in road","No Avoidance Maneuver","Tracking","Stayed in original travel lane","4 DR",0,2,1,1,1,1,0,4,2
482871,9,18,12,"Motor Vehicle In-Transport","Angle",2,2014,"MERCEDES-BENZ","CLA-CLASS",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",35,"Dry","Going Straight","Crossing Over (Passing Through) Junction","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",1,0,1,1,2,2,1,2,3
482871,9,18,12,"Motor Vehicle In-Transport","Angle",2,2016,"RAM","1500",998,"Minor Damage",0,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","From crossing street, across path","Unknown/Not Reported","Tracking","Stayed in original travel lane","PU/RC",0,0,0,0,0,0,0,0,0
482873,9,17,12,"Motor Vehicle In-Transport","Angle",1,2015,"LINCOLN","MKC",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",70,"Dry","Going Straight","From driveway, intended path not known","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",0,1,1,0,0,0,0,2,1
482885,9,13,12,"Motor Vehicle In-Transport","Angle",1,2020,"RAM","1500",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",70,"Dry","Going Straight","Suddenly Encountered Poor Road Conditions [Puddle, Pot Hole, Ice, Etc.][Specify:]","Steering left","Skidding laterally clockwise rotation","Returned to roadway","PU/EC",0,0,1,1,2,2,0,0,2
482885,9,13,12,"Motor Vehicle In-Transport","Angle",1,2012,"HONDA","ACCORD",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",70,"Dry","Going Straight","From Parking Lane/Shoulder, Median/Crossover, Roadside","Unknown/Not Reported","Precrash stability unknown","Stayed in original travel lane","2 DR",0,0,0,0,0,0,1,1,0
482886,10,6,59,"Traffic Sign Support","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2016,"HYUNDAI","ACCENT",998,"Disabling Damage",1,0,1,"Full Driver License","Valid","No",75,"Dry","Going Straight","Off the edge of the road on the right side","Unknown/Not Reported","Tracking","Departed roadway","4 DR",0,1,0,0,0,0,0,1,0
482887,9,14,12,"Motor Vehicle In-Transport","Front-to-Front",1,2023,"NISSAN","ROGUE",0,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",40,"Dry","Stopped in Roadway","From opposite direction  over left lane line","No Avoidance Maneuver","Tracking","Stayed in original travel lane","SUV",1,0,1,1,1,1,0,5,3
482892,9,17,12,"Motor Vehicle In-Transport","Angle",1,2013,"RAM","1500",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","Crossing Over (Passing Through) Junction","Unknown/Not Reported","Tracking","Stayed in original travel lane","PU/RC",0,1,0,0,0,0,1,2,0
482892,9,17,12,"Motor Vehicle In-Transport","Angle",1,2022,"HYUNDAI","KONA",0,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Stopped in Roadway","From crossing street, across path","No Avoidance Maneuver","Tracking","Stayed in original travel lane","SUV",0,2,1,1,1,1,0,4,2
482896,9,4,12,"Motor Vehicle In-Transport","Front-to-Front",1,2013,"SUBARU","BRZ",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",65,"Dry","Going Straight","Traveling in opposite direction","Unknown/Not Reported","Tracking","Stayed in original travel lane","2 DR",0,1,0,0,0,0,1,2,0
482896,9,4,12,"Motor Vehicle In-Transport","Front-to-Front",1,2016,"CHEVROLET","MALIBU",998,"Disabling Damage",0,0,1,"Full Driver License","Valid","No",65,"Dry","Going Straight","Traveling in opposite direction","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",1,1,1,0,2,2,0,2,2
482902,9,3,12,"Motor Vehicle In-Transport","Front-to-Front",1,2016,"JAGUAR","F-TYPE",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",75,"Dry","Going Straight","Traveling in opposite direction","No Avoidance Maneuver","Tracking","Stayed in original travel lane","2 DR",0,1,0,0,0,1,0,2,0
482906,9,10,12,"Motor Vehicle In-Transport","Angle",1,2014,"HONDA","ACCORD",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",50,"Dry","Turning Left","Turning Left","Accelerating","Tracking","Stayed in original travel lane","2 DR",0,0,1,1,0,0,1,1,2
482911,9,19,12,"Motor Vehicle In-Transport","Other",2,2019,"FORD","RANGER",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",35,"Dry","Negotiating a Curve","From crossing street, across path","Unknown/Not Reported","Tracking","Stayed in original travel lane","PU/CC",1,0,1,0,1,1,0,3,2
482913,9,0,12,"Motor Vehicle In-Transport","Front-to-Front",1,2014,"MAZDA","CX-5",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",70,"Dry","Going Straight","Traveling in opposite direction","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,1,0,0,2,0,1,2,1
482914,10,1,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2012,"FORD","FUSION",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",65,"Dry","Going Straight","Pedestrian in road","Steering right","Tracking","Stayed in original travel lane","4 DR",1,0,0,0,0,0,1,1,1
482921,10,13,12,"Motor Vehicle In-Transport","Angle",2,2023,"NISSAN","PATHFINDER",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",45,"Dry","Turning Left","From adjacent lane (same direction) over left lane line","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,1,1,1,1,1,0,6,3
482927,9,4,18,"Other Object (not fixed)","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2016,"RAM","1500",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",70,"Dry","Going Straight","Other vehicle stopped","Unknown/Not Reported","Tracking","Stayed in original travel lane","PU/RC",0,0,0,0,0,0,0,0,0
482928,10,16,46,"Traffic Signal Support","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2019,"KIA","SORENTO",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",40,"Dry","Going Straight","Off the edge of the road on the right side","Unknown/Not Reported","Tracking","Departed roadway","SUV",0,2,0,1,2,2,0,0,1
482944,9,1,12,"Motor Vehicle In-Transport","Front-to-Rear",2,2015,"GMC","ACADIA",0,"Minor Damage",0,0,1,"Full Driver License","Valid","No",65,"Dry","Stopped in Roadway","Traveling in same direction with higher speed","No Avoidance Maneuver","Tracking","Stayed in original travel lane","SUV",1,1,1,0,0,0,0,2,2
482949,10,20,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2023,"NISSAN","ROGUE",998,"Damage Reported, Extent Unknown",0,0,1,"Full Driver License","Valid","No",55,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","SUV",1,0,1,1,1,1,0,5,3
482951,9,15,8,"Pedestrian","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",1,2022,"MERCEDES-BENZ","C-CLASS",998,"Minor Damage",0,0,1,"Full Driver License","Valid","No",40,"Dry","Going Straight","Pedestrian in road","Unknown/Not Reported","Precrash stability unknown","Stayed in original travel lane","4 DR",1,1,1,1,1,1,0,6,3
482954,9,20,12,"Motor Vehicle In-Transport","Angle",1,2019,"FORD","FUSION",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",50,"Dry","Turning Left","Turning Left","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",0,1,1,1,1,1,0,6,2
482960,3,23,11,"Live Animal","The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,2021,"TOYOTA","COROLLA",998,"Damage Reported, Extent Unknown",1,0,1,"Full Driver License","Valid","No",75,"Dry","Going Straight","Animal in road","Unknown/Not Reported","Tracking","Stayed in original travel lane","4 DR",1,1,1,1,1,1,0,6,3
